"STATION","DATE","DP01","DP10","DP1X","DSND","EMNT","EMXP","EMXT","PRCP","TAVG","TMAX","TMIN"
"USW00093822","1901-01","5","2","1","4","-17.2","37.1","17.2","45.7","-0.5","3.6","-4.6"
"USW00093822","1901-02","10","3","0","12","-16.1","14.7","10.0","33.3","-4.5","-0.6","-8.4"
"USW00093822","1901-03","12","5","1","0","-13.9","29.0","21.1","75.2","4.7","8.9","0.4"
"USW00093822","1901-04","8","5","0","0","-1.1","9.7","31.1","31.4","10.5","15.9","5.2"
"USW00093822","1901-05","9","3","1","0","4.4","28.7","31.7","47.8","16.8","22.7","11.0"
"USW00093822","1901-06","15","9","1","0","8.9","37.8","36.7","135.6","24.3","30.2","18.4"
"USW00093822","1901-07","5","1","0","0","13.3","10.7","41.7","14.9","28.2","34.9","21.6"
"USW00093822","1901-08","6","5","1","0","12.8","34.0","37.2","74.1","24.3","30.8","17.8"
"USW00093822","1901-09","8","4","0","0","1.7","21.8","34.4","49.5","19.6","25.9","13.4"
"USW00093822","1901-10","7","2","1","0","1.7","37.3","31.1","45.2","14.4","20.4","8.4"
"USW00093822","1901-11","7","4","0","0","-7.8","8.1","21.7","27.0","4.2","9.1","-0.8"
"USW00093822","1901-12","9","3","1","10","-23.9","37.1","16.1","68.7","-3.4","-0.1","-6.6"
"USW00093822","1902-01","7","3","0","11","-22.2","13.0","13.9","25.8","-2.2","1.8","-6.2"
"USW00093822","1902-02","9","2","0","20","-21.1","12.7","10.0","25.7","-6.2","-1.9","-10.6"
"USW00093822","1902-03","11","5","0","0","-12.2","24.4","21.7","94.9","6.3","10.4","2.1"
"USW00093822","1902-04","10","7","1","0","-3.3","38.6","30.6","77.1","10.4","15.9","4.9"
"USW00093822","1902-05","14","4","0","0","6.7","24.1","32.8","45.9","19.9","25.6","14.3"
"USW00093822","1902-06","15","11","4","0","8.3","72.6","34.4","256.7","20.8","26.0","15.6"
"USW00093822","1902-07","7","3","0","0","12.8","21.1","34.4","35.9","24.8","30.2","19.4"
"USW00093822","1902-08","11","8","2","0","11.7","34.0","32.8","130.2","22.3","27.4","17.1"
"USW00093822","1902-09","12","7","0","0","3.3","19.6","28.9","58.4","16.9","22.3","11.6"
"USW00093822","1902-10","9","4","1","0","1.1","32.0","25.6","54.5","14.5","19.9","9.0"
"USW00093822","1902-11","10","5","1","0","-3.3","30.5","24.4","71.7","9.4","13.6","5.3"
"USW00093822","1902-12","14","9","0","3","-17.8","12.4","12.2","56.6","-1.9","1.4","-5.1"
"USW00093822","1903-01","11","4","0","16","-21.1","8.9","15.0","36.7","-2.7","1.5","-6.9"
"USW00093822","1903-02","10","5","1","11","-24.4","31.0","13.3","77.5","-2.1","2.2","-6.4"
"USW00093822","1903-03","8","3","0","0","-8.9","20.6","24.4","37.4","7.4","12.4","2.5"
"USW00093822","1903-04","9","6","2","0","-1.7","38.1","28.9","101.5","11.7","17.4","6.1"
"USW00093822","1903-05","11","8","1","0","1.7","43.2","29.4","134.2","18.6","23.9","13.2"
"USW00093822","1903-06","11","4","0","0","6.1","24.6","31.7","54.1","19.5","24.9","14.1"
"USW00093822","1903-07","6","4","0","0","14.4","18.3","36.1","40.5","24.8","30.4","19.1"
"USW00093822","1903-08","5","4","2","0","12.8","32.8","34.4","74.3","22.8","28.1","17.6"
"USW00093822","1903-09","11","10","0","0","5.6","12.7","31.7","63.0","19.1","25.0","13.1"
"USW00093822","1903-10","5","2","0","0","-1.7","17.5","30.0","38.1","13.5","19.1","7.9"
"USW00093822","1903-11","7","3","0","0","-10.6","7.9","20.6","25.0","3.5","8.4","-1.4"
"USW00093822","1903-12","8","3","0","8","-21.7","20.6","8.9","38.3","-4.1","0.7","-9.0"
"USW00093822","1904-01","11","6","0","21","-22.8","11.9","11.1","50.4","-6.2","-1.9","-10.4"
"USW00093822","1904-02","7","4","0","13","-20.6","13.2","17.2","37.9","-4.5","-0.1","-8.9"
"USW00093822","1904-03","15","8","2","2","-7.2","31.2","22.8","120.0","4.4","8.9","-0.2"
"USW00093822","1904-04","10","6","1","0","-2.2","40.4","26.7","122.4","8.3","13.4","3.1"
"USW00093822","1904-05","13","10","0","0","7.2","23.1","30.0","95.1","16.7","22.2","11.3"
"USW00093822","1904-06","10","5","0","0","11.7","15.7","30.0","59.5","20.9","25.8","15.9"
"USW00093822","1904-07","9","5","1","0","11.7","54.9","32.8","108.1","23.0","28.4","17.6"
"USW00093822","1904-08","8","4","1","0","10.6","36.8","32.2","66.9","21.8","27.4","16.2"
"USW00093822","1904-09","8","7","0","0","6.7","23.6","32.2","100.5","19.5","25.0","14.0"
"USW00093822","1904-10","3","0","0","0","-1.1","2.0","28.9","2.8","13.1","19.0","7.2"
"USW00093822","1904-11","1","0","0","0","-7.8","0.5","22.2","0.5","6.8","12.5","1.0"
"USW00093822","1904-12","7","4","0","7","-17.2","3.3","15.0","14.4","-1.0","4.1","-6.1"
"USW00093822","1905-01","8","2","1","25","-22.2","44.2","16.1","54.1","-6.4","-2.1","-10.7"
"USW00093822","1905-02","10","5","0","20","-31.1","10.7","15.0","30.0","-7.4","-2.6","-12.2"
"USW00093822","1905-03","8","2","0","0","-7.8","18.8","23.9","37.5","8.1","13.6","2.7"
"USW00093822","1905-04","9","3","1","0","-1.1","32.5","29.4","51.4","11.5","17.2","5.8"
"USW00093822","1905-05","11","8","0","0","7.2","11.7","30.6","58.0","17.4","22.9","11.9"
"USW00093822","1905-06","6","6","1","0","8.9","36.3","36.1","58.7","23.1","29.2","16.9"
"USW00093822","1905-07","14","6","1","0","12.8","46.7","33.9","101.4","23.4","28.6","18.2"
"USW00093822","1905-08","8","7","2","0","13.3","44.2","33.9","119.4","24.3","29.9","18.7"
"USW00093822","1905-09","10","6","1","0","9.4","38.6","33.3","61.1","20.4","25.5","15.3"
"USW00093822","1905-10","12","8","1","0","-1.7","34.3","28.9","93.0","12.4","18.0","6.8"
"USW00093822","1905-11","8","4","0","0","-11.1","20.8","24.4","40.7","6.0","11.5","0.6"
"USW00093822","1905-12","7","4","1","5","-14.4","27.2","11.7","43.7","-0.2","3.9","-4.3"
"USW00093822","1906-01","8","5","1","5","-13.3","48.8","21.7","76.0","0.6","5.0","-3.8"
"USW00093822","1906-02","6","5","0","7","-17.8","21.3","17.8","55.3","-1.6","3.3","-6.5"
"USW00093822","1906-03","19","10","0","15","-16.1","19.1","13.3","102.3","-0.8","2.8","-4.3"
"USW00093822","1906-04","9","6","0","0","-2.2","21.8","28.3","57.4","13.5","19.5","7.6"
"USW00093822","1906-05","11","6","1","0","1.7","34.5","32.2","94.1","18.2","24.5","11.9"
"USW00093822","1906-06","10","6","1","0","8.9","40.9","33.9","76.9","21.8","27.3","16.3"
"USW00093822","1906-07","8","1","0","0","12.8","17.0","35.6","23.7","24.1","30.6","17.7"
"USW00093822","1906-08","10","6","2","0","10.0","36.8","35.0","123.9","25.0","30.9","19.1"
"USW00093822","1906-09","6","5","1","0","10.0","39.4","33.3","95.7","22.1","28.3","16.0"
"USW00093822","1906-10","8","5","0","0","-3.3","11.2","26.7","37.2","12.6","18.3","7.1"
"USW00093822","1906-11","8","5","1","0","-3.9","28.7","21.7","79.5","5.3","9.6","0.9"
"USW00093822","1906-12","11","5","1","2","-12.8","42.2","15.0","79.8","0.6","4.3","-3.1"
"USW00093822","1907-01","15","10","2","2","-16.7","44.2","21.1","156.8","0.1","4.4","-4.2"
"USW00093822","1907-02","5","1","0","4","-17.8","3.0","18.3","7.6","-0.3","3.9","-4.6"
"USW00093822","1907-03","13","9","1","0","-3.3","27.9","32.8","122.0","9.5","14.6","4.4"
"USW00093822","1907-04","12","4","1","0","-2.8","46.0","25.0","71.2","7.3","12.4","2.1"
"USW00093822","1907-05","14","8","1","0","0.0","26.4","30.0","74.9","14.0","19.7","8.3"
"USW00093822","1907-06","14","7","0","0","9.4","21.8","32.2","83.6","20.9","26.5","15.2"
"USW00093822","1907-07","16","10","2","0","12.8","59.2","36.1","170.1","25.2","30.7","19.7"
"USW00093822","1907-08","12","10","3","0","12.2","37.8","35.6","181.0","23.3","28.8","17.9"
"USW00093822","1907-09","7","5","0","0","4.4","8.1","33.9","23.4","19.6","25.2","14.0"
"USW00093822","1907-10","4","3","0","0","-2.8","14.2","28.9","34.5","12.1","18.1","6.2"
"USW00093822","1907-11","4","2","1","0","-5.6","27.9","16.1","47.5","5.3","10.3","0.3"
"USW00093822","1907-12","10","5","0","5","-6.7","23.9","18.9","70.9","1.4","4.8","-2.1"
"USW00093822","1908-01","8","5","0","7","-14.4","15.0","13.3","45.1","-1.3","3.2","-5.7"
"USW00093822","1908-02","10","9","2","12","-16.7","33.0","11.1","108.5","-1.3","2.4","-4.9"
"USW00093822","1908-03","9","5","0","0","-3.9","15.0","26.1","56.2","7.5","13.2","1.9"
"USW00093822","1908-04","14","10","0","0","-3.3","21.1","26.1","113.9","11.7","17.3","6.1"
"USW00093822","1908-05","16","13","2","0","1.1","35.6","31.1","184.7","18.1","22.9","13.4"
"USW00093822","1908-06","10","4","0","0","7.8","19.1","35.6","35.3","22.1","27.5","16.8"
"USW00093822","1908-07","5","4","0","0","13.3","24.9","34.4","34.8","24.7","30.2","19.1"
"USW00093822","1908-08","6","4","1","0","12.2","36.3","36.1","66.5","24.0","30.1","17.9"
"USW00093822","1908-09","5","2","0","0","1.7","17.0","33.3","31.0","21.2","27.7","14.8"
"USW00093822","1908-10","6","1","0","0","-1.7","3.6","27.8","7.5","12.9","18.8","6.9"
"USW00093822","1908-11","6","5","0","0","-8.3","8.9","21.1","29.7","7.0","12.2","1.7"
"USW00093822","1908-12","4","2","1","2","-11.1","33.5","17.8","41.2","0.9","5.4","-3.5"
"USW00093822","1909-01","12","5","1","13","-19.4","29.2","22.8","51.7","-1.6","2.6","-5.8"
"USW00093822","1909-02","11","9","1","5","-12.8","26.7","16.7","110.3","1.5","6.3","-3.3"
"USW00093822","1909-03","8","3","0","0","-9.4","12.4","18.3","28.0","4.6","9.5","-0.4"
"USW00093822","1909-04","12","7","2","0","-3.9","31.2","29.4","135.8","10.9","16.7","5.0"
"USW00093822","1909-05","10","8","2","0","1.1","59.9","31.7","150.1","16.4","22.1","10.7"
"USW00093822","1909-06","11","6","2","0","10.6","37.6","33.3","104.3","22.8","28.2","17.3"
"USW00093822","1909-07","11","8","3","0","10.6","50.5","34.4","164.4","23.1","28.5","17.7"
"USW00093822","1909-08","4","2","0","0","11.7","23.9","35.6","41.2","25.8","32.1","19.5"
"USW00093822","1909-09","9","6","2","0","3.9","38.4","32.2","93.4","18.5","24.0","13.0"
"USW00093822","1909-10","10","6","1","0","-3.3","38.1","30.0","70.2","11.1","16.7","5.4"
"USW00093822","1909-11","9","7","1","0","-6.7","28.7","23.9","94.1","10.2","15.1","5.3"
"USW00093822","1909-12","11","6","0","24","-21.7","8.1","15.0","37.4","-5.5","-1.6","-9.5"
"USW00093822","1910-01","8","3","0","13","-18.3","22.9","9.4","42.8","-2.2","1.2","-5.6"
"USW00093822","1910-02","8","2","0","9","-20.6","13.0","17.2","24.1","-3.2","1.6","-7.9"
"USW00093822","1910-03","3","0","0","0","-4.4","2.0","30.0","4.5","11.6","18.3","4.9"
"USW00093822","1910-04","15","11","0","1","-5.6","11.2","31.7","71.7","12.0","18.0","6.1"
"USW00093822","1910-05","15","9","0","0","1.1","23.4","27.8","111.6","14.9","20.3","9.6"
"USW00093822","1910-06","10","7","2","0","5.6","40.4","35.0","116.4","22.1","27.9","16.2"
"USW00093822","1910-07","10","6","1","0","13.9","31.5","35.6","66.8","24.7","30.0","19.3"
"USW00093822","1910-08","7","3","0","0","9.4","7.1","33.9","19.9","23.3","29.0","17.5"
"USW00093822","1910-09","10","8","1","0","7.2","47.5","31.7","135.7","19.7","25.0","14.5"
"USW00093822","1910-10","7","5","0","0","-1.7","21.6","27.8","44.2","14.6","20.4","8.7"
"USW00093822","1910-11","4","2","0","0","-7.2","22.4","21.7","40.0","3.3","8.2","-1.6"
"USW00093822","1910-12","6","2","0","0","-13.3","12.7","10.0","21.9","-2.0","2.0","-6.1"
"USW00093822","1911-01","10","4","1","2","-18.9","33.0","18.9","59.5","-0.6","4.1","-5.3"
"USW00093822","1911-02","11","6","0","5","-10.0","14.5","19.4","43.8","1.9","5.9","-2.0"
"USW00093822","1911-03","7","3","1","0","-8.3","26.9","23.3","47.2","5.9","11.6","0.2"
"USW00093822","1911-04","13","10","0","0","-1.7","23.9","22.8","111.7","10.8","15.7","5.8"
"USW00093822","1911-05","7","3","0","0","1.7","19.6","35.0","30.1","21.2","27.9","14.5"
"USW00093822","1911-06","10","7","1","0","14.4","31.5","38.3","87.4","25.5","31.9","19.1"
"USW00093822","1911-07","8","6","2","0","11.7","38.1","38.3","123.8","25.1","31.1","19.1"
"USW00093822","1911-08","9","7","0","0","9.4","23.4","34.4","85.7","23.1","28.7","17.5"
"USW00093822","1911-09","19","14","4","0","10.6","57.4","33.3","271.4","21.1","25.7","16.6"
"USW00093822","1911-10","8","4","0","0","1.1","15.2","30.0","50.8","12.4","16.8","8.0"
"USW00093822","1911-11","13","5","1","2","-12.2","30.0","24.4","78.7","2.2","6.7","-2.3"
"USW00093822","1911-12","8","5","0","4","-12.2","13.5","16.1","47.4","1.6","5.1","-1.9"
"USW00093822","1912-01","7","4","0","12","-28.3","12.7","7.8","27.4","-9.3","-5.4","-13.2"
"USW00093822","1912-02","8","4","0","11","-22.8","12.2","11.1","39.7","-4.4","-0.7","-8.1"
"USW00093822","1912-03","12","10","1","10","-12.2","39.4","22.2","107.0","0.1","4.1","-4.0"
"USW00093822","1912-04","10","9","2","0","0.0","33.8","25.6","137.1","12.5","18.1","7.0"
"USW00093822","1912-05","13","9","1","0","6.7","30.2","31.1","111.9","19.1","24.8","13.5"
"USW00093822","1912-06","11","8","1","0","7.2","32.0","32.2","79.5","21.0","26.7","15.2"
"USW00093822","1912-07","7","5","1","0","13.9","75.4","36.1","113.5","25.1","30.7","19.5"
"USW00093822","1912-08","14","10","1","0","10.6","27.2","34.4","73.0","23.4","28.7","18.1"
"USW00093822","1912-09","7","5","0","0","3.9","19.6","35.6","36.2","20.5","25.9","15.1"
"USW00093822","1912-10","11","5","2","0","0.6","33.8","30.0","88.5","14.0","19.9","8.0"
"USW00093822","1912-11","4","2","1","0","-5.6","25.9","22.8","37.6","6.3","11.0","1.5"
"USW00093822","1912-12","5","2","0","0","-13.3","3.8","15.6","7.9","1.5","6.3","-3.4"
"USW00093822","1913-01","14","10","1","0","-16.1","27.9","13.3","90.1","-0.8","3.7","-5.3"
"USW00093822","1913-02","10","4","0","8","-17.8","10.7","17.8","34.5","-2.9","1.4","-7.2"
"USW00093822","1913-03","11","7","2","2","-17.8","54.6","21.1","141.1","3.3","8.7","-2.1"
"USW00093822","1913-04","9","7","1","0","1.1","44.2","28.3","90.2","11.9","17.5","6.4"
"USW00093822","1913-05","5","4","0","0","1.1","13.2","33.9","24.3","18.3","24.7","11.9"
"USW00093822","1913-06","5","3","0","0","5.0","21.3","37.8","46.7","24.6","31.6","17.6"
"USW00093822","1913-07","6","3","1","0","13.3","33.5","39.4","42.2","26.7","32.8","20.6"
"USW00093822","1913-08","6","5","1","0","13.9","34.3","38.3","73.1","26.6","32.7","20.5"
"USW00093822","1913-09","10","9","0","0","2.2","22.4","37.2","86.8","19.9","25.5","14.2"
"USW00093822","1913-10","12","8","0","0","-3.9","24.1","27.8","91.6","12.0","16.6","7.4"
"USW00093822","1913-11","13","7","1","0","-5.0","27.4","23.9","114.2","9.6","13.8","5.4"
"USW00093822","1913-12","7","4","0","5","-6.1","5.3","14.4","19.5","3.3","6.1","0.5"
"USW00093822","1914-01","8","6","0","3","-12.8","15.5","18.3","54.0","1.9","5.8","-2.1"
"USW00093822","1914-02","9","6","0","28","-17.2","21.6","8.3","64.3","-6.0","-1.4","-10.6"
"USW00093822","1914-03","15","5","0","5","-12.8","4.3","20.6","25.8","4.0","8.3","-0.2"
"USW00093822","1914-04","7","5","1","0","-3.9","34.3","29.4","76.0","12.2","17.3","7.1"
"USW00093822","1914-05","9","5","0","0","3.3","11.7","33.9","28.3","19.6","26.0","13.1"
"USW00093822","1914-06","7","3","0","0","10.0","23.4","37.8","42.9","25.2","31.5","18.8"
"USW00093822","1914-07","6","4","0","0","15.0","19.8","40.0","35.4","27.3","33.7","20.9"
"USW00093822","1914-08","9","8","0","0","14.4","19.6","36.1","84.2","25.2","31.3","19.2"
"USW00093822","1914-09","8","3","1","0","7.8","32.8","32.2","46.4","19.8","25.3","14.4"
"USW00093822","1914-10","8","5","0","0","-2.8","18.3","27.2","53.0","14.5","19.4","9.6"
"USW00093822","1914-11","6","2","0","0","-12.2","4.3","23.3","12.4","7.9","13.2","2.6"
"USW00093822","1914-12","18","7","0","19","-21.7","17.0","15.0","56.0","-4.3","-0.7","-8.0"
"USW00093822","1915-01","12","6","0","14","-24.4","20.3","11.7","53.7","-4.1","-0.3","-7.8"
"USW00093822","1915-02","10","6","0","2","-8.3","19.3","18.9","58.0","3.2","6.5","-0.1"
"USW00093822","1915-03","11","2","0","1","-5.0","6.4","14.4","20.5","2.1","5.8","-1.5"
"USW00093822","1915-04","7","4","1","0","-3.3","25.9","29.4","51.9","15.5","21.4","9.6"
"USW00093822","1915-05","17","11","2","0","5.0","91.4","33.3","250.6","15.9","21.3","10.4"
"USW00093822","1915-06","12","9","0","0","7.2","13.7","32.2","82.0","20.9","26.4","15.3"
"USW00093822","1915-07","15","8","2","0","10.6","50.3","33.3","145.5","23.4","28.3","18.4"
"USW00093822","1915-08","10","5","2","0","7.8","92.7","31.7","157.8","20.3","25.1","15.5"
"USW00093822","1915-09","12","10","0","0","6.7","17.8","32.2","84.2","20.6","25.9","15.4"
"USW00093822","1915-10","4","4","0","0","0.6","6.1","27.2","18.6","14.3","20.0","8.5"
"USW00093822","1915-11","8","5","0","2","-7.2","13.2","26.1","40.7","7.8","13.3","2.3"
"USW00093822","1915-12","11","7","0","8","-14.4","19.3","10.0","74.1","-0.9","2.4","-4.2"
"USW00093822","1916-01","13","10","0","1","-22.8","24.4","16.7","121.2","-1.4","3.5","-6.2"
"USW00093822","1916-02","7","3","0","9","-18.9","10.7","18.3","25.4","-2.6","1.5","-6.8"
"USW00093822","1916-03","7","5","0","5","-12.8","17.3","24.4","48.0","4.3","9.9","-1.2"
"USW00093822","1916-04","14","4","0","0","-2.8","11.2","28.9","36.4","10.8","16.0","5.6"
"USW00093822","1916-05","14","9","1","0","5.6","27.4","33.3","107.0","18.1","23.6","12.6"
"USW00093822","1916-06","9","6","1","0","11.7","37.3","35.6","79.9","20.1","25.4","14.7"
"USW00093822","1916-07","3","1","0","0","15.6","6.1","38.9","7.9","28.3","35.0","21.6"
"USW00093822","1916-08","9","7","1","0","11.1","28.2","36.7","110.4","25.2","30.8","19.5"
"USW00093822","1916-09","8","4","1","0","3.3","55.4","33.9","85.2","18.7","24.5","13.0"
"USW00093822","1916-10","10","7","0","1","-0.6","13.0","30.6","50.0","13.0","18.8","7.2"
"USW00093822","1916-11","5","4","0","0","-10.0","18.5","23.3","57.4","7.0","12.0","2.0"
"USW00093822","1916-12","10","3","0","0","-19.4","10.7","20.0","31.2","-1.9","2.4","-6.2"
"USW00093822","1917-01","6","3","0","0","-14.4","21.3","15.6","42.9","-1.6","3.1","-6.4"
"USW00093822","1917-02","5","2","0","2","-25.6","7.9","13.9","12.1","-4.1","1.1","-9.4"
"USW00093822","1917-03","10","6","2","0","-12.2","47.0","28.3","131.4","5.9","11.4","0.4"
"USW00093822","1917-04","16","10","1","0","-2.2","30.7","28.9","95.7","10.0","15.2","4.7"
"USW00093822","1917-05","14","6","1","0","1.7","26.9","31.7","99.8","14.6","20.0","9.1"
"USW00093822","1917-06","12","8","3","0","6.7","130.8","34.4","273.5","20.9","26.3","15.6"
"USW00093822","1917-07","10","7","1","0","12.8","66.5","36.7","98.2","24.8","30.6","19.0"
"USW00093822","1917-08","9","6","0","0","11.1","16.3","33.9","59.8","22.4","27.9","17.1"
"USW00093822","1917-09","6","5","0","0","3.9","11.4","30.6","40.9","18.5","24.5","12.5"
"USW00093822","1917-10","10","3","0","0","-3.9","5.3","27.2","20.4","8.5","13.6","3.4"
"USW00093822","1917-11","4","1","0","0","-7.8","3.3","22.2","6.4","6.6","11.3","1.8"
"USW00093822","1917-12","12","2","0","16","-22.2","4.6","16.1","19.1","-5.2","-1.2","-9.4"
"USW00093822","1918-01","11","4","0","31","-28.9","23.4","3.9","48.0","-10.2","-5.9","-14.6"
"USW00093822","1918-02","8","3","0","7","-23.3","24.9","20.0","43.7","-0.6","4.7","-6.0"
"USW00093822","1918-03","7","3","0","0","-6.1","5.1","28.3","16.1","9.4","16.6","2.2"
"USW00093822","1918-04","14","10","1","0","-2.8","31.2","25.6","131.9","8.8","13.4","4.1"
"USW00093822","1918-05","11","8","1","0","2.8","57.4","32.2","131.1","20.3","26.1","14.6"
"USW00093822","1918-06","10","6","1","0","11.1","47.0","37.8","96.9","23.2","29.2","17.1"
"USW00093822","1918-07","9","5","1","0","12.2","43.4","38.3","76.1","23.9","29.7","18.1"
"USW00093822","1918-08","11","10","0","0","13.9","22.4","41.1","87.9","26.7","32.5","20.9"
"USW00093822","1918-09","9","5","1","0","2.8","55.4","27.2","119.8","15.8","21.2","10.3"
"USW00093822","1918-10","7","5","1","0","1.7","28.4","30.0","70.8","14.7","19.7","9.7"
"USW00093822","1918-11","8","6","0","0","-5.0","20.1","21.1","58.3","6.3","10.1","2.5"
"USW00093822","1918-12","12","7","0","5","-11.1","14.2","20.6","62.2","4.0","7.9","0.1"
"USW00093822","1919-01","3","0","0","0","-22.2","1.3","12.8","2.3","0.5","5.1","-4.1"
"USW00093822","1919-02","7","5","0","2","-11.1","14.2","13.9","54.6","0.5","4.9","-3.9"
"USW00093822","1919-03","10","5","0","2","-12.2","17.0","21.7","57.4","6.0","11.3","0.8"
"USW00093822","1919-04","10","4","0","0","-2.8","7.4","26.1","32.0","12.2","17.9","6.6"
"USW00093822","1919-05","17","9","1","0","5.6","25.4","31.1","98.4","15.9","20.9","10.8"
"USW00093822","1919-06","9","6","2","0","13.3","56.6","33.3","138.7","24.4","29.8","19.1"
"USW00093822","1919-07","7","2","0","0","16.1","20.3","37.8","31.8","26.6","32.8","20.3"
"USW00093822","1919-08","10","8","0","0","11.1","8.1","36.7","47.0","23.3","29.3","17.4"
"USW00093822","1919-09","7","5","1","0","7.2","26.4","35.6","69.6","21.4","27.5","15.2"
"USW00093822","1919-10","13","8","1","0","1.1","52.8","31.1","143.1","14.3","19.4","9.2"
"USW00093822","1919-11","9","5","1","0","-8.3","37.8","17.8","78.7","4.8","9.2","0.4"
"USW00093822","1919-12","3","1","0","0","-20.0","5.6","9.4","7.7","-4.3","-0.4","-8.3"
"USW00093822","1920-01","10","2","0","11","-17.8","6.4","7.2","20.4","-5.0","-1.2","-8.8"
"USW00093822","1920-02","5","1","0","0","-17.8","12.7","14.4","14.9","-0.9","2.8","-4.6"
"USW00093822","1920-03","12","7","2","0","-15.6","58.2","24.4","161.2","6.1","11.5","0.7"
"USW00093822","1920-04","14","12","1","4","-8.3","46.0","25.0","137.8","8.2","12.8","3.6"
"USW00093822","1920-05","10","8","3","0","1.7","62.2","28.9","175.0","16.8","22.1","11.5"
"USW00093822","1920-06","4","3","1","0","9.4","86.6","35.0","98.9","22.7","28.6","16.7"
"USW00093822","1920-07","8","3","0","0","12.8","8.6","37.8","23.4","24.5","30.9","18.2"
"USW00093822","1920-08","10","9","1","0","10.0","30.7","34.4","116.8","22.7","28.0","17.4"
"USW00093822","1920-09","8","5","0","0","4.4","22.6","31.1","78.3","20.8","26.3","15.4"
"USW00093822","1920-10","8","5","0","0","-1.1","11.9","27.8","37.7","15.9","21.4","10.4"
"USW00093822","1920-11","6","4","0","0","-8.9","5.3","20.0","20.1","4.5","8.5","0.5"
"USW00093822","1920-12","9","7","1","9","-18.3","30.2","15.0","75.9","0.3","4.1","-3.5"
"USW00093822","1921-01","10","4","0","7","-13.9","12.2","15.6","42.8","1.3","4.8","-2.2"
"USW00093822","1921-02","6","1","0","0","-7.8","12.4","20.6","18.1","3.1","6.8","-0.7"
"USW00093822","1921-03","16","10","1","0","-6.7","33.5","27.2","129.5","9.8","15.9","3.8"
"USW00093822","1921-04","13","7","1","0","-1.7","25.4","28.3","120.7","13.1","18.7","7.6"
"USW00093822","1921-05","9","5","0","0","3.9","8.9","33.9","29.8","19.3","25.1","13.6"
"USW00093822","1921-06","11","7","1","0","9.4","64.5","35.0","137.4","25.3","30.7","19.9"
"USW00093822","1921-07","6","3","1","0","16.1","30.2","37.8","42.4","27.3","33.3","21.3"
"USW00093822","1921-08","10","7","1","0","11.7","72.1","35.0","131.6","23.8","29.2","18.4"
"USW00093822","1921-09","11","7","1","0","8.9","25.4","32.8","110.0","22.3","27.4","17.1"
"USW00093822","1921-10","7","4","0","0","1.1","14.5","27.2","41.0","13.8","19.5","8.0"
"USW00093822","1921-11","10","6","1","0","-3.9","48.8","19.4","82.7","6.1","10.0","2.2"
"USW00093822","1921-12","8","5","1","2","-10.0","26.9","14.4","68.8","1.5","5.4","-2.4"
"USW00093822","1922-01","7","2","1","10","-20.0","31.8","13.3","46.7","-3.7","1.0","-8.5"
"USW00093822","1922-02","8","2","0","0","-13.3","7.1","21.7","21.9","0.2","5.0","-4.6"
"USW00093822","1922-03","15","10","1","3","-6.7","56.6","23.3","172.9","6.2","10.5","1.9"
"USW00093822","1922-04","12","11","1","0","1.1","29.5","27.2","132.1","12.5","17.9","7.2"
"USW00093822","1922-05","13","11","1","0","9.4","25.4","30.0","117.9","19.5","24.8","14.2"
"USW00093822","1922-06","4","2","0","0","11.1","15.0","36.7","30.3","24.2","30.4","17.9"
"USW00093822","1922-07","11","7","0","0","12.8","23.9","36.1","64.8","24.7","30.5","18.9"
"USW00093822","1922-08","5","1","0","0","12.2","10.9","37.8","14.0","24.8","30.9","18.6"
"USW00093822","1922-09","5","4","0","0","6.7","9.7","37.2","25.5","21.6","28.1","15.1"
"USW00093822","1922-10","8","5","0","0","1.1","16.3","31.7","49.6","15.1","21.1","9.1"
"USW00093822","1922-11","10","5","0","0","-6.1","24.4","21.7","64.4","7.3","11.1","3.6"
"USW00093822","1922-12","7","6","0","3","-18.9","19.6","16.7","40.4","0.0","4.6","-4.6"
"USW00093822","1923-01","9","4","0","4","-6.7","8.4","12.2","27.0","1.5","4.8","-1.8"
"USW00093822","1923-02","9","1","0","1","-19.4","13.7","8.9","20.2","-3.2","0.8","-7.1"
"USW00093822","1923-03","9","8","2","0","-16.7","61.7","23.3","132.9","3.0","8.6","-2.6"
"USW00093822","1923-04","9","4","0","0","-2.8","14.7","27.8","43.7","11.0","17.0","4.9"
"USW00093822","1923-05","12","7","1","0","2.2","32.0","28.9","87.9","16.9","22.6","11.1"
"USW00093822","1923-06","8","5","1","0","10.6","30.5","37.2","69.6","23.4","28.7","18.1"
"USW00093822","1923-07","6","3","0","0","13.9","18.5","36.7","33.3","26.0","31.6","20.4"
"USW00093822","1923-08","9","7","2","0","10.6","46.2","36.1","135.8","23.9","29.3","18.5"
"USW00093822","1923-09","9","7","3","0","3.9","32.0","28.3","143.8","19.1","23.6","14.6"
"USW00093822","1923-10","9","7","1","0","-3.3","31.2","25.0","115.0","11.1","15.9","6.4"
"USW00093822","1923-11","9","5","0","0","-1.1","10.2","18.9","36.6","6.8","10.8","2.8"
"USW00093822","1923-12","9","6","1","0","-16.1","37.3","15.6","86.5","4.8","8.5","1.1"
"USW00093822","1924-01","7","4","0","8","-26.7","10.7","11.1","31.3","-5.6","-1.0","-10.3"
"USW00093822","1924-02","10","6","0","9","-12.2","15.0","16.1","49.8","-0.6","3.2","-4.4"
